VideoCompletes,SocialLikes,SocialShares,conversion,CampaignID,AdDigitalChannel
6049,1,0,62,4,Search
6052,1,0,5,4,Search
3,1,0,12,4,Search
15,0,0,28,4,Search
15,0,0,43,4,Search
15,0,0,28,4,Search
12,0,0,23,4,Search
442,0,0,58,4,Search
430,0,0,35,4,Search
721,0,0,15,4,Search
721,0,0,0,4,Search
2390,0,0,15,4,Search
1960,0,0,9,4,Search
1960,0,0,18,4,Search
2090,0,0,2,4,Search
2282,0,0,0,4,Search
613,0,0,4,4,Search
613,0,0,2,4,Search
613,0,0,1,4,Search
192,0,0,5,4,Search
0,0,0,35,4,Search
0,0,0,17,4,Search
384,0,0,35,4,Search
384,0,0,14,4,Search
394,0,0,1,4,Search
1230,0,0,17,4,Search
1230,0,0,2,4,Search
846,0,0,1,4,Search
1142,0,0,3,4,Search
1132,0,0,5,4,Search
296,0,0,9,4,Search
299,0,0,3,4,Search
299,0,0,0,4,Search
3,0,0,7,4,Search
50,0,0,9,4,Search
1520,0,0,4,4,Search
1517,0,0,0,4,Search
1517,0,0,23,4,Search
1517,0,0,17,4,Search
1710,0,0,1,4,Search
240,0,0,8,4,Search
2008,0,0,1,4,Search
2008,0,0,6,4,Search
2008,0,0,20,4,Search
1768,0,0,0,4,Search
1768,0,0,27,4,Search
0,0,0,0,4,Search
10,0,0,3,4,Search
10,0,0,19,4,Search
1169,2,0,7,4,Search
1169,2,0,17,4,Search
1169,2,0,6,4,Search
1550,2,0,4,4,Search
1550,2,0,28,4,Search
391,0,0,0,4,Search
391,0,0,1,4,Search
391,0,0,4,4,Search
0,0,0,0,4,Search
0,0,0,5,4,Search
3,0,0,12,4,Search
10,0,0,1,4,Search
10,0,0,0,4,Search
10,6,0,0,4,Search
14,6,0,1,4,Search
11,6,0,73,4,Search
4,6,0,0,4,Search
293,6,0,0,4,Search
299,0,0,4,4,Search
496,0,0,3,4,Search
497,0,0,0,4,Search
1895,0,0,4,4,Search
1606,2,0,3,4,Search
1600,2,0,3,4,Search
1408,2,0,0,4,Search
1407,2,0,5,4,Search
610,2,0,0,4,Search
610,0,0,0,4,Search
610,0,0,0,4,Search
601,0,0,0,4,Search
3759,0,0,0,4,Search
3158,0,0,3,4,Search
3958,0,0,15,4,Search
3958,0,0,0,4,Search
3962,0,0,0,4,Search
825,0,0,10,4,Search
825,0,0,4,4,Search
25,0,0,24,4,Search
110,0,0,0,4,Search
106,0,0,1,4,Search
97,0,0,7,4,Search
97,0,0,6,4,Search
3362,0,0,7,4,Search
3277,0,0,38,4,Search
3277,0,0,2,4,Search
3265,0,0,1,4,Search
3265,0,0,0,4,Search
0,0,0,58,4,Search
0,0,0,5,4,Search
0,0,0,1,4,Search
0,0,0,19,4,Search
4837,0,0,16,4,Search
4837,0,0,2,4,Search
4941,0,0,3,4,Search
4941,0,0,0,4,Search
6706,0,0,0,4,Search
1869,0,0,2,4,Search
1869,0,0,10,4,Search
1765,0,0,5,4,Search
1766,0,0,82,4,Search
2429,0,0,45,4,Search
2429,0,0,40,4,Search
2429,0,0,22,4,Search
2429,0,0,15,4,Search
2428,0,0,14,4,Search
0,0,0,13,4,Search
359,1,0,9,4,Search
359,1,0,20,4,Search
359,5,0,34,4,Search
359,5,0,24,4,Search
359,5,0,7,4,Search
0,4,0,176,4,Search
0,4,0,32,4,Search
0,0,0,75,4,Search
3571,0,0,0,4,Search
9191,0,0,3,4,Search
9196,0,0,5,4,Search
9196,0,0,30,4,Search
9839,0,0,22,4,Search
6594,0,0,33,4,Search
974,0,0,0,4,Search
969,0,0,3,4,Search
969,0,0,0,4,Search
326,0,0,7,4,Search
0,0,0,0,4,Search
1093,0,0,2,4,Search
5448,0,0,0,4,Search
5448,0,0,5,4,Search
5849,1,0,36,5,Search
5849,1,0,100,5,Search
5849,1,0,93,5,Search
6094,1,0,115,5,Search
6229,1,0,129,5,Search
5769,12,0,50,5,Search
5769,12,0,123,5,Search
5771,12,0,96,5,Search
6804,12,0,171,5,Search
3948,12,0,81,5,Search
1280,0,0,160,5,Search
1280,0,0,132,5,Search
1278,2,0,142,5,Search
1,2,0,188,5,Search
1,2,0,247,5,Search
1,2,0,87,5,Search
3598,2,0,215,5,Search
3603,0,0,132,5,Search
3602,0,0,149,5,Search
3602,0,0,107,5,Search
3897,0,0,97,5,Search
816,0,0,207,5,Search
1631,0,0,163,5,Search
2102,0,0,153,5,Search
3561,2,0,99,5,Search
3858,2,0,118,5,Search
3342,2,0,82,5,Search
3396,2,0,153,5,Search
2925,5,0,396,5,Search
2955,3,0,236,5,Search
2958,6,0,270,5,Search
6043,6,0,324,5,Search
5169,6,0,252,5,Search
5169,3,0,53,5,Search
3680,4,0,4,5,Search
3098,1,0,62,5,Search
13,1,0,121,5,Search
1667,2,0,56,5,Search
5699,2,0,46,5,Search
5913,1,0,41,5,Search
5900,1,1,55,5,Search
7312,1,1,29,5,Search
5658,0,1,56,5,Search
1906,0,1,131,5,Search
2444,0,1,30,5,Search
2512,0,0,41,5,Search
1859,0,0,52,5,Search
10725,0,0,75,5,Search
13264,5,0,46,5,Search
14242,9,0,58,5,Search
14178,9,0,39,5,Search
14623,11,0,89,5,Search
5869,11,0,14,5,Search
9488,6,0,18,5,Search
7758,2,0,33,5,Search
15645,2,0,2,5,Search
16306,0,0,50,5,Search
16218,0,0,48,5,Search
9808,1,0,36,5,Search
10323,1,0,87,5,Search
7597,2,0,161,5,Search
5783,2,0,53,5,Search
9565,2,0,33,5,Search
9861,1,0,94,5,Search
9369,1,0,31,5,Search
4525,0,0,20,5,Search
5572,0,0,87,5,Search
1766,0,0,203,5,Search
1442,0,0,77,5,Search
1422,0,0,56,5,Search
1104,0,0,49,5,Search
18,5,0,91,5,Search
1926,5,0,146,5,Search
1930,5,0,140,5,Search
1945,5,0,114,5,Search
3293,5,0,75,5,Search
3465,0,0,45,5,Search
1728,0,0,41,5,Search
2076,0,0,207,5,Search
7102,0,0,66,5,Search
8129,0,0,63,5,Search
9325,0,0,44,5,Search
9154,0,0,111,5,Search
9903,1,0,104,5,Search
6325,1,0,56,5,Search
3949,1,0,82,5,Search
2569,1,0,92,5,Search
2676,1,0,101,5,Search
1575,0,0,40,5,Search
109,0,0,136,5,Search
1058,2,0,36,5,Search
1058,2,0,43,5,Search
6015,2,0,92,5,Search
8192,2,0,156,5,Search
8269,2,0,43,5,Search
8317,0,0,81,5,Search
8567,0,0,61,5,Search
4524,0,0,46,5,Search
2471,5,0,17,5,Search
2908,5,0,30,5,Search
3362,6,0,48,5,Search
3116,6,0,23,5,Search
2099,6,0,85,5,Search
7647,1,0,114,5,Search
9823,1,0,82,5,Search
8492,0,0,62,5,Search
12960,0,0,111,5,Search
12963,0,0,88,5,Search
8513,0,0,42,5,Search
8527,0,0,59,5,Search
8528,0,0,112,5,Search
7210,0,0,55,5,Search
14920,0,0,96,5,Search
14053,2,0,160,5,Search
11349,2,0,19,5,Search
11226,2,0,97,5,Search
8879,3,0,79,5,Search
1251,3,0,107,5,Search
896,1,0,375,5,Search
899,1,0,60,5,Search
1178,1,0,159,5,Search
1810,0,0,82,5,Search
7189,1,1,104,5,Search
7191,1,1,58,5,Search
8030,1,1,141,5,Search
7751,1,1,83,5,Search
6312,1,1,40,5,Search
8122,0,0,68,5,Search
8127,0,0,64,5,Search
7901,0,0,160,5,Search
10484,0,0,117,5,Search
10493,0,0,59,5,Search
3306,0,0,43,5,Search
5369,6,0,33,5,Search
4759,6,0,69,5,Search
2177,6,0,138,5,Search
2180,6,1,107,5,Search
3955,6,1,99,5,Search
2256,2,1,105,5,Search
3501,3,1,100,5,Search
11164,7,1,84,5,Search
11681,7,0,128,5,Search
9923,7,0,76,5,Search
10324,5,0,65,5,Search
12358,4,0,42,5,Search
5922,0,0,91,5,Search
5902,0,0,64,5,Search
5993,0,0,159,5,Search
5221,1,0,42,5,Search
1936,1,0,89,5,Search
708,1,0,115,5,Search
206,1,0,72,5,Search
74,3,0,70,5,Search
496,2,0,40,5,Search
1663,2,0,67,5,Search
4546,2,0,75,5,Search
4542,2,0,102,5,Search
4761,1,0,69,5,Search
4948,1,0,192,5,Search
4083,1,0,171,5,Search
5095,1,0,158,5,Search
5228,3,0,72,5,Search
4947,2,0,45,5,Search
5237,2,0,55,5,Search
5051,2,0,56,5,Search
1170,2,0,86,5,Search
1034,0,0,40,5,Search
1519,0,0,137,5,Search
1175,0,0,154,5,Search
1059,0,0,78,5,Search
2621,0,0,87,5,Search
2642,0,0,131,5,Search
2518,0,0,82,5,Search
3649,0,0,52,5,Search
3649,0,0,208,5,Search
2935,0,0,257,5,Search
3226,1,0,116,5,Search
5323,1,0,85,5,Search
4881,1,0,89,5,Search
5555,1,0,27,5,Search
6941,1,0,113,5,Search
6646,0,0,78,5,Search
4329,1,0,227,5,Search
11077,1,0,60,5,Search
10938,1,0,215,5,Search
8796,1,0,123,5,Search
8779,1,0,134,5,Search
8637,0,0,148,5,Search
1663,0,0,51,5,Search
12499,0,0,164,5,Search
13392,0,0,145,5,Search
13407,0,0,208,5,Search
13403,2,0,121,5,Search
14402,2,0,107,5,Search
6436,2,0,105,5,Search
6279,2,0,123,5,Search
18871,2,0,290,5,Search
19925,1,0,135,5,Search
17909,1,0,164,5,Search
17110,1,0,113,5,Search
16268,1,0,99,5,Search
4009,1,0,157,5,Search
3315,1,0,53,5,Search
3845,1,0,81,5,Search
3165,1,0,97,5,Search
3171,1,0,172,5,Search
4031,1,0,137,5,Search
4170,0,0,192,5,Search
3639,0,0,145,5,Search
2110,0,0,71,5,Search
2108,0,0,124,5,Search
7185,1,0,116,5,Search
6686,1,0,99,5,Search
7301,1,0,96,5,Search
7989,1,8,163,5,Search
8010,2,8,151,5,Search
3079,1,8,110,5,Search
6720,1,8,147,5,Search
6105,2,8,107,5,Search
5612,2,0,98,5,Search
6830,1,0,85,5,Search
9337,1,0,186,5,Search
909,7,0,0,4,Social
1115,18,0,0,4,Social
1159,15,0,0,4,Social
1129,16,0,0,4,Social
1147,23,0,0,4,Social
1499,23,0,0,4,Social
1448,12,0,0,4,Social
1919,26,0,0,4,Social
6841,24,0,0,4,Social
8508,23,0,0,4,Social
10582,26,0,0,4,Social
14195,27,0,0,4,Social
16381,14,0,0,4,Social
13430,15,0,0,4,Social
15767,9,0,0,4,Social
15419,6,0,0,4,Social
14712,8,0,12,4,Social
15231,12,0,2,4,Social
17515,14,0,0,4,Social
16129,16,0,0,4,Social
19012,20,0,0,4,Social
17183,21,0,0,4,Social
17111,17,0,0,4,Social
20745,16,0,0,4,Social
30180,14,0,0,4,Social
37991,8,0,0,4,Social
51050,9,0,1,4,Social
59325,7,0,0,4,Social
65922,5,0,0,4,Social
72974,5,0,0,4,Social
65520,7,0,0,4,Social
59223,11,0,0,4,Social
52873,15,0,4,4,Social
42506,23,0,0,4,Social
28703,30,0,0,4,Social
26987,28,0,7,4,Social
22532,21,0,1,4,Social
19132,17,0,13,4,Social
19460,10,0,1,4,Social
18904,5,0,8,4,Social
21082,6,0,0,4,Social
36345,5,0,0,4,Social
54429,13,0,0,4,Social
69841,13,0,10,4,Social
85156,17,0,0,4,Social
93011,21,0,4,4,Social
88613,21,0,17,4,Social
88210,23,0,0,4,Social
94954,30,5,13,4,Social
98512,38,5,0,4,Social
111186,54,5,1,4,Social
114963,64,8,0,4,Social
113120,56,8,0,4,Social
103326,51,3,0,4,Social
99878,39,4,4,4,Social
91899,19,4,0,4,Social
98116,11,1,2,4,Social
90500,18,1,0,4,Social
83499,23,1,1,4,Social
91115,23,0,0,4,Social
95604,27,0,5,4,Social
94175,27,0,2,4,Social
87206,23,1,0,4,Social
88157,32,1,0,4,Social
62576,48,1,8,4,Social
49574,46,1,0,4,Social
28467,56,1,6,4,Social
26930,59,0,4,4,Social
22275,54,6,0,4,Social
20902,43,6,2,4,Social
11577,40,6,2,4,Social
12256,34,6,0,4,Social
11060,31,6,0,4,Social
7523,33,0,0,4,Social
10691,50,0,8,4,Social
11426,54,0,0,4,Social
9966,49,0,8,4,Social
10286,48,0,0,4,Social
9632,35,0,1,4,Social
12363,26,0,0,4,Social
12860,31,0,1,4,Social
13923,38,0,4,4,Social
14137,45,0,19,4,Social
12697,49,0,14,4,Social
6819,58,0,0,4,Social
7607,78,0,3,4,Social
6865,76,0,0,4,Social
7253,81,0,0,4,Social
8589,79,0,0,4,Social
7747,67,0,0,4,Social
5244,52,0,0,4,Social
5731,57,0,1,4,Social
4688,45,0,0,4,Social
3028,59,0,2,4,Social
4298,60,0,1,4,Social
6768,54,0,6,4,Social
5298,65,2,5,4,Social
5463,74,2,0,4,Social
5640,71,2,1,4,Social
4443,70,2,0,4,Social
3761,68,2,0,4,Social
3769,60,0,6,4,Social
4113,63,0,0,4,Social
3977,53,0,0,4,Social
6822,55,0,0,4,Social
5546,62,0,2,4,Social
5433,56,0,3,4,Social
10197,46,0,0,4,Social
10372,58,0,1,4,Social
7875,66,0,3,4,Social
10966,64,0,5,4,Social
11289,89,0,0,4,Social
6365,101,0,0,4,Social
6291,114,0,0,4,Social
7137,109,0,0,4,Social
3940,113,0,0,4,Social
3697,83,0,0,4,Social
3691,78,0,0,4,Social
6812,71,1,0,4,Social
5803,75,1,6,4,Social
5614,70,1,0,4,Social
5731,77,1,0,4,Social
6982,73,1,11,4,Social
5106,73,2,4,4,Social
6519,67,3,0,4,Social
8125,77,4,11,4,Social
11681,99,4,1,4,Social
11019,107,4,25,4,Social
12801,101,2,0,4,Social
14868,91,1,2,4,Social
14983,82,0,0,4,Social
13729,64,0,7,4,Social
15522,64,0,0,4,Social
22074,66,0,21,4,Social
20289,76,0,8,4,Social
19639,84,0,62,4,Social
18625,83,1,9,4,Social
16221,76,1,17,4,Social
21039,0,0,31,1,Programmatic Display
20247,0,0,146,1,Programmatic Display
17030,0,0,113,1,Programmatic Display
2832,0,0,138,1,Programmatic Display
6687,2,0,169,1,Programmatic Display
6513,2,0,173,1,Programmatic Display
10415,3,0,72,1,Programmatic Display
12311,3,0,101,1,Programmatic Display
13206,3,0,211,1,Programmatic Display
8816,1,0,113,1,Programmatic Display
16855,1,0,166,1,Programmatic Display
12670,0,0,229,1,Programmatic Display
13199,0,0,88,1,Programmatic Display
11511,0,0,258,1,Programmatic Display
11193,0,0,171,1,Programmatic Display
2435,0,0,278,1,Programmatic Display
2435,0,0,312,1,Programmatic Display
2166,0,0,301,1,Programmatic Display
2314,0,0,437,1,Programmatic Display
10184,3,0,250,1,Programmatic Display
10713,3,0,334,1,Programmatic Display
10713,3,0,160,1,Programmatic Display
8557,3,0,302,1,Programmatic Display
8551,3,0,244,1,Programmatic Display
817,0,0,190,1,Programmatic Display
286,0,0,389,1,Programmatic Display
5591,0,0,139,1,Programmatic Display
6806,0,0,171,1,Programmatic Display
7948,0,0,244,1,Programmatic Display
13031,0,0,28,1,Programmatic Display
14864,0,0,18,1,Programmatic Display
12699,1,0,16,1,Programmatic Display
12960,1,0,29,1,Programmatic Display
12386,1,0,14,1,Programmatic Display
14009,1,0,8,1,Programmatic Display
12421,1,0,50,1,Programmatic Display
10095,0,0,72,1,Programmatic Display
9189,0,0,66,1,Programmatic Display
8952,2,0,24,1,Programmatic Display
3218,9,0,4,1,Programmatic Display
6360,10,0,9,1,Programmatic Display
15634,10,0,3,1,Programmatic Display
15156,10,0,12,1,Programmatic Display
15689,8,0,26,1,Programmatic Display
16021,1,0,5,1,Programmatic Display
15030,0,0,13,1,Programmatic Display
7587,1,0,22,1,Programmatic Display
12247,1,0,3,1,Programmatic Display
13581,7,0,8,1,Programmatic Display
12868,8,0,13,1,Programmatic Display
10471,10,0,9,1,Programmatic Display
9061,10,0,3,1,Programmatic Display
9269,10,0,0,1,Programmatic Display
6922,4,0,48,1,Programmatic Display
7270,3,0,0,1,Programmatic Display
7733,1,0,0,1,Programmatic Display
7146,0,0,2,1,Programmatic Display
6305,0,0,20,1,Programmatic Display
11421,0,0,11,1,Programmatic Display
10707,0,0,10,1,Programmatic Display
10504,3,0,22,1,Programmatic Display
11467,3,0,12,1,Programmatic Display
7478,3,0,6,1,Programmatic Display
4462,3,0,15,1,Programmatic Display
4104,3,0,3,1,Programmatic Display
11104,0,0,12,1,Programmatic Display
14172,0,0,7,1,Programmatic Display
17221,0,0,6,1,Programmatic Display
20557,0,0,13,1,Programmatic Display
20881,2,0,8,1,Programmatic Display
29248,2,0,12,1,Programmatic Display
24569,3,0,7,1,Programmatic Display
24473,4,0,11,1,Programmatic Display
19038,4,0,0,1,Programmatic Display
18788,2,0,6,1,Programmatic Display
6382,2,0,1,1,Programmatic Display
6382,1,0,0,1,Programmatic Display
3299,0,0,0,1,Programmatic Display
5603,0,0,7,1,Programmatic Display
6791,0,0,2,1,Programmatic Display
3829,2,0,39,1,Programmatic Display
3829,2,0,4,1,Programmatic Display
3829,2,0,0,1,Programmatic Display
1524,2,0,0,1,Programmatic Display
268,2,0,0,1,Programmatic Display
1500,1,0,0,1,Programmatic Display
1500,1,0,12,1,Programmatic Display
1500,1,0,6,1,Programmatic Display
1500,1,0,0,1,Programmatic Display
1491,1,0,0,1,Programmatic Display
0,0,0,0,1,Programmatic Display
0,0,0,0,1,Programmatic Display
2497,0,0,1,1,Programmatic Display
2497,0,0,16,1,Programmatic Display
2800,2,0,0,1,Programmatic Display
6967,2,0,12,1,Programmatic Display
6967,2,0,5,1,Programmatic Display
5283,2,0,6,1,Programmatic Display
6170,2,0,2,1,Programmatic Display
14099,0,0,12,1,Programmatic Display
18040,0,0,10,1,Programmatic Display
18188,0,0,23,1,Programmatic Display
18406,0,0,5,1,Programmatic Display
17529,1,0,12,1,Programmatic Display
10113,1,0,5,1,Programmatic Display
13204,4,0,11,1,Programmatic Display
16019,7,0,10,1,Programmatic Display
14995,10,0,4,1,Programmatic Display
15351,9,0,20,1,Programmatic Display
25308,9,0,48,1,Programmatic Display
14109,7,0,2,1,Programmatic Display
17613,4,0,17,1,Programmatic Display
17876,1,0,16,1,Programmatic Display
19056,1,0,13,1,Programmatic Display
10537,1,0,0,1,Programmatic Display
13494,1,0,13,1,Programmatic Display
10628,1,0,15,1,Programmatic Display
11124,2,1,0,1,Programmatic Display
10626,2,1,1,1,Programmatic Display
8373,2,1,19,1,Programmatic Display
6443,1,1,2,1,Programmatic Display
3887,1,1,10,1,Programmatic Display
5892,1,0,9,1,Programmatic Display
6367,2,0,50,1,Programmatic Display
10681,2,0,21,1,Programmatic Display
10941,3,0,2,1,Programmatic Display
11893,5,0,10,1,Programmatic Display
9776,4,0,14,1,Programmatic Display
12919,4,0,2,1,Programmatic Display
10362,4,0,25,1,Programmatic Display
9797,3,0,79,1,Programmatic Display
15289,2,0,29,1,Programmatic Display
17716,4,0,44,1,Programmatic Display
13406,3,0,13,1,Programmatic Display
17863,3,0,25,1,Programmatic Display
23015,12,0,42,1,Programmatic Display
21405,16,0,53,1,Programmatic Display
36829,85,3,0,1,Social
39352,99,2,0,1,Social
39874,143,0,0,1,Social
47004,125,0,0,1,Social
46786,102,0,0,1,Social
53986,112,0,0,1,Social
58761,107,0,0,1,Social
69806,75,0,0,1,Social
67622,70,0,10,1,Social
68172,63,0,0,1,Social
70354,59,6,0,1,Social
72064,69,8,2,1,Social
71391,88,10,0,1,Social
74423,83,10,0,1,Social
75917,94,14,0,1,Social
68490,82,8,0,1,Social
68851,67,6,0,1,Social
65951,42,4,0,1,Social
64569,39,4,0,1,Social
65645,38,1,0,1,Social
71790,41,1,0,1,Social
72970,44,1,0,1,Social
74550,43,3,0,1,Social
76941,44,3,0,1,Social
76266,34,2,0,1,Social
78096,43,2,0,1,Social
71950,34,2,0,1,Social
70247,38,1,0,1,Social
65530,35,1,7,1,Social
72062,45,1,0,1,Social
77023,100,16,22,1,Social
84607,112,21,0,1,Social
85829,116,21,2,1,Social
94431,140,21,3,1,Social
88877,145,24,4,1,Social
82691,129,9,10,1,Social
66289,115,4,4,1,Social
60784,122,3,0,1,Social
54537,120,3,3,1,Social
56793,138,2,2,1,Social
55989,96,2,0,1,Social
64075,126,2,0,1,Social
66907,157,2,17,1,Social
71591,196,2,15,1,Social
67351,205,0,0,1,Social
63168,238,1,0,1,Social
62626,239,1,0,1,Social
59982,248,1,3,1,Social
56588,222,2,0,1,Social
55513,213,4,0,1,Social
54957,204,4,20,1,Social
58018,203,4,0,1,Social
55891,180,4,0,1,Social
53967,159,3,3,1,Social
48115,140,1,3,1,Social
49221,129,0,0,1,Social
47352,121,1,7,1,Social
51057,145,3,22,1,Social
60117,195,5,4,1,Social
70161,224,7,10,1,Social
78901,254,17,0,1,Social
79276,267,18,0,1,Social
85407,246,16,0,1,Social
77804,213,16,0,1,Social
74713,195,14,4,1,Social
67229,172,14,5,1,Social
66128,166,16,14,1,Social
58373,155,16,13,1,Social
64763,148,14,1,1,Social
71634,145,14,0,1,Social
69536,142,4,0,1,Social
76404,138,0,0,1,Social
76338,129,2,0,1,Social
67471,108,2,20,1,Social
59350,117,2,6,1,Social
56354,102,2,1,1,Social
49753,96,2,0,1,Social
45934,109,2,0,1,Social
44068,120,2,0,1,Social
40015,117,5,1,1,Social
54230,119,5,4,1,Social
53165,117,5,0,1,Social
52099,123,3,0,1,Social
51467,142,3,0,1,Social
55359,156,3,0,1,Social
50164,160,4,1,1,Social
47269,152,5,0,1,Social
47291,119,5,1,1,Social
61393,135,5,2,1,Social
67627,178,8,0,1,Social
68007,236,8,3,1,Social
80499,281,7,0,1,Social
97399,350,8,0,1,Social
96946,345,9,0,1,Social
99222,282,3,0,1,Social
94908,222,3,9,1,Social
92112,193,3,1,1,Social
81815,131,2,4,1,Social
75763,110,1,0,1,Social
68822,99,1,21,1,Social
77424,134,0,0,1,Social
81653,150,1,4,1,Social
78692,155,1,3,1,Social
82230,165,3,0,1,Social
83316,164,3,3,1,Social
83586,139,3,1,1,Social
77419,120,3,28,1,Social
90305,141,6,0,1,Social
87974,133,4,3,1,Social
91280,134,4,3,1,Social
84437,140,4,0,1,Social
84761,146,4,1,1,Social
77106,119,1,1,1,Social
75806,112,2,14,1,Social
63780,110,2,0,1,Social
59136,93,2,24,1,Social
61548,75,1,0,1,Social
50844,83,1,10,1,Social
41780,78,0,0,1,Social
42947,83,0,0,1,Social
33263,67,0,1,1,Social
33590,70,3,9,1,Social
46621,83,7,0,1,Social
59883,105,10,3,1,Social
70232,117,12,0,1,Social
81082,129,13,1,1,Social
73196,138,11,1,1,Social
72622,126,11,0,1,Social
62553,105,8,0,1,Social
61045,109,7,0,1,Social
57916,131,6,0,1,Social
60369,142,7,0,1,Social
48628,142,3,0,1,Social
54321,167,3,0,1,Social
50047,154,2,0,1,Social
54866,146,7,0,1,Social
58748,160,5,0,1,Social
7714,5,1,35,2,Programmatic Display
7665,5,1,54,2,Programmatic Display
6721,5,1,57,2,Programmatic Display
5447,10,0,196,2,Programmatic Display
1840,9,0,102,2,Programmatic Display
6373,10,0,79,2,Programmatic Display
9738,11,0,65,2,Programmatic Display
9169,11,0,167,2,Programmatic Display
10044,2,0,178,2,Programmatic Display
12470,7,0,200,2,Programmatic Display
10946,6,0,300,2,Programmatic Display
6917,5,0,121,2,Programmatic Display
8387,5,0,63,2,Programmatic Display
16112,6,0,120,2,Programmatic Display
13686,1,0,260,2,Programmatic Display
10581,1,0,357,2,Programmatic Display
17298,1,0,236,2,Programmatic Display
15421,1,0,507,2,Programmatic Display
6863,0,0,320,2,Programmatic Display
6863,0,0,277,2,Programmatic Display
8349,1,0,332,2,Programmatic Display
1629,2,0,243,2,Programmatic Display
1629,2,0,246,2,Programmatic Display
1503,2,0,166,2,Programmatic Display
1503,2,0,264,2,Programmatic Display
11,1,0,321,2,Programmatic Display
35,0,0,248,2,Programmatic Display
2063,0,0,114,2,Programmatic Display
6561,0,0,205,2,Programmatic Display
10758,0,0,13,2,Programmatic Display
10958,0,0,30,2,Programmatic Display
27725,6,0,32,2,Programmatic Display
26121,8,0,73,2,Programmatic Display
34908,11,0,21,2,Programmatic Display
34359,12,0,107,2,Programmatic Display
35175,12,0,1,2,Programmatic Display
25107,9,0,2,2,Programmatic Display
28691,8,0,21,2,Programmatic Display
19131,7,0,10,2,Programmatic Display
18876,8,0,22,2,Programmatic Display
19860,8,0,35,2,Programmatic Display
16498,6,0,20,2,Programmatic Display
14860,5,0,11,2,Programmatic Display
12877,9,0,10,2,Programmatic Display
13156,7,0,14,2,Programmatic Display
14403,7,0,23,2,Programmatic Display
13321,6,0,40,2,Programmatic Display
13572,8,0,37,2,Programmatic Display
15576,4,0,39,2,Programmatic Display
16379,5,0,7,2,Programmatic Display
14071,5,0,26,2,Programmatic Display
12190,6,0,38,2,Programmatic Display
10571,4,0,0,2,Programmatic Display
8422,2,0,0,2,Programmatic Display
3947,2,0,0,2,Programmatic Display
3104,2,0,0,2,Programmatic Display
6831,1,0,8,2,Programmatic Display
7146,1,0,1,2,Programmatic Display
7904,2,0,8,2,Programmatic Display
12344,1,0,0,2,Programmatic Display
14480,1,0,8,2,Programmatic Display
11352,1,0,15,2,Programmatic Display
10833,1,0,0,2,Programmatic Display
9156,0,0,12,2,Programmatic Display
6741,0,0,23,2,Programmatic Display
5763,2,0,14,2,Programmatic Display
6224,2,0,7,2,Programmatic Display
9106,2,0,60,2,Programmatic Display
8627,2,0,18,2,Programmatic Display
10120,2,0,4,2,Programmatic Display
9880,0,0,24,2,Programmatic Display
10768,0,0,15,2,Programmatic Display
9053,0,0,13,2,Programmatic Display
8920,0,0,24,2,Programmatic Display
9535,0,0,2,2,Programmatic Display
9634,0,0,1,2,Programmatic Display
7288,0,0,0,2,Programmatic Display
5372,0,0,0,2,Programmatic Display
11413,0,0,0,2,Programmatic Display
7599,0,0,0,2,Programmatic Display
6486,0,0,0,2,Programmatic Display
6486,0,0,3,2,Programmatic Display
6437,0,0,0,2,Programmatic Display
319,0,0,0,2,Programmatic Display
3,0,0,0,2,Programmatic Display
1609,0,0,10,2,Programmatic Display
1797,1,0,0,2,Programmatic Display
1798,1,0,0,2,Programmatic Display
1798,1,0,30,2,Programmatic Display
1795,1,0,0,2,Programmatic Display
189,1,0,0,2,Programmatic Display
1,2,0,1,2,Programmatic Display
0,2,0,4,2,Programmatic Display
2789,4,0,0,2,Programmatic Display
4993,4,0,0,2,Programmatic Display
5003,4,0,0,2,Programmatic Display
5010,2,0,9,2,Programmatic Display
5016,2,0,11,2,Programmatic Display
2243,0,0,13,2,Programmatic Display
2938,0,0,6,2,Programmatic Display
3511,0,0,0,2,Programmatic Display
4332,0,0,10,2,Programmatic Display
4333,1,0,24,2,Programmatic Display
9453,1,0,9,2,Programmatic Display
14525,1,0,4,2,Programmatic Display
19608,1,0,12,2,Programmatic Display
21622,1,0,34,2,Programmatic Display
21615,0,0,4,2,Programmatic Display
16486,0,0,0,2,Programmatic Display
9397,0,0,24,2,Programmatic Display
11899,1,0,3,2,Programmatic Display
10945,1,0,27,2,Programmatic Display
12901,1,0,8,2,Programmatic Display
14884,1,0,58,2,Programmatic Display
16623,4,0,1,2,Programmatic Display
21224,7,0,16,2,Programmatic Display
19679,7,0,15,2,Programmatic Display
18192,7,0,11,2,Programmatic Display
16202,7,0,10,2,Programmatic Display
13809,5,0,10,2,Programmatic Display
3061,1,0,47,2,Programmatic Display
6572,1,0,18,2,Programmatic Display
9130,1,0,7,2,Programmatic Display
9365,9,0,6,2,Programmatic Display
11178,9,0,6,2,Programmatic Display
11417,9,0,11,2,Programmatic Display
8246,9,0,40,2,Programmatic Display
6346,10,0,39,2,Programmatic Display
7373,2,0,14,2,Programmatic Display
10420,3,0,10,2,Programmatic Display
8925,3,0,19,2,Programmatic Display
8357,3,0,28,2,Programmatic Display
12174,2,0,1,2,Programmatic Display
14565,2,0,14,2,Programmatic Display
15428,0,0,51,2,Programmatic Display
